Group #,Content Hash,Why Duplicate?,Original Response ID,Original Status,Original Created Date,Original Start Time,Original End Time,Original Duration (seconds),Original # of Questions Answered,Original GPS Location,Original Has Audio,Duplicate Response ID,Duplicate Status (Now Abandoned),Duplicate Created Date,Duplicate Start Time,Duplicate End Time,Duplicate Duration (seconds),Duplicate # of Questions Answered,Duplicate GPS Location,Duplicate Has Audio,Time Difference (minutes),All Fields Match?,Evidence of Duplication
835,a0ad5a0785895287,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",dab54448-4a2f-47fc-9148-3cb2becad4f1,Pending_Approval,"Dec 30, 2025, 07:57 AM",07:26:36 AM,07:35:55 AM,558,27,"23.0115, 88.4118",Yes,93563b72-68a3-41a2-9c63-1f0ebe9bd508,Rejected → abandoned,"Dec 30, 2025, 08:01 AM",07:26:36 AM,07:35:55 AM,558,27,"23.0115, 88.4118",Yes,4,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
836,a0ad984cfebf3226,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",57c75b44-15cc-4ab3-a92d-be0fe2f874d8,Pending_Approval,"Dec 28, 2025, 02:38 PM",08:38:05 AM,08:46:36 AM,511,27,"23.1921, 88.5827",Yes,c34c3d71-c4cc-4ec3-86ac-0eede8b5d0d9,Rejected → abandoned,"Jan 4, 2026, 03:18 AM",08:38:05 AM,08:46:36 AM,511,27,"23.1921, 88.5827",Yes,9400,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
837,a12a268f0184c107,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",142c8d4e-ed5d-48a3-9fc6-9aa1dc4d4a54,Pending_Approval,"Jan 3, 2026, 09:50 AM",08:43:24 AM,08:46:34 AM,189,27,"23.2354, 87.8499",Yes,0000f499-8663-4ee5-8b85-a1ea26c6333a,Rejected → abandoned,"Jan 3, 2026, 10:39 AM",08:43:24 AM,08:46:34 AM,189,27,"23.2354, 87.8499",Yes,49,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
838,a2618065c88775fa,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same digital fingerprint (content hash)",30740c96-84a8-4f7d-833a-ad54e7157651,Pending_Approval,"Dec 30, 2025, 01:38 PM",07:15:56 AM,07:22:22 AM,385,27,N/A,Yes,388a4a55-96db-4137-8362-ae7f87256cc2,Rejected → abandoned,"Dec 30, 2025, 01:40 PM",07:15:56 AM,07:22:22 AM,385,27,N/A,Yes,2,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same Audio Status; Same Content Hash (Digital Fingerprint)
839,a2a0de62c3f72ff3,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",20b83fb7-07b7-44e8-9af0-70012763ff1a,Pending_Approval,"Dec 31, 2025, 09:15 AM",09:06:13 AM,09:14:19 AM,486,27,"23.6615, 87.6981",Yes,76e74a6e-cfea-4756-98d7-dfe28e02173a,Rejected → abandoned,"Dec 31, 2025, 09:28 AM",09:06:13 AM,09:14:19 AM,486,27,"23.6615, 87.6981",Yes,14,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
840,a386a4a5d78ccd69,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",5834e869-4470-42d5-8985-331d0bffd470,Pending_Approval,"Jan 4, 2026, 05:13 AM",02:06:59 PM,02:11:56 PM,297,27,"22.6948, 88.4375",Yes,87363c80-d9eb-4d89-af63-61892f42dfe4,Rejected → abandoned,"Jan 4, 2026, 05:22 AM",02:06:59 PM,02:11:56 PM,297,27,"22.6948, 88.4375",Yes,9,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
841,a4574aa69629b8bf,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",0fd1c717-7279-42e0-9a4d-feccd953aa3c,Pending_Approval,"Jan 3, 2026, 11:40 AM",11:34:25 AM,11:40:16 AM,351,27,"22.6909, 88.4086",Yes,d4bd506f-6398-423b-920d-1a1713bf2d74,Rejected → abandoned,"Jan 3, 2026, 11:40 AM",11:34:25 AM,11:40:16 AM,351,27,"22.6909, 88.4086",Yes,0,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
842,a49d232292ff1572,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",b5948f86-f751-4b86-b186-add74ad3632a,Pending_Approval,"Dec 26, 2025, 03:39 PM",12:49:47 PM,12:54:30 PM,282,25,"23.9812, 88.6381",Yes,ae487ad0-e058-418d-8a08-d7420b25071d,Rejected → abandoned,"Jan 3, 2026, 08:35 AM",12:49:47 PM,12:54:30 PM,282,25,"23.9812, 88.6381",No,11096,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
843,a4bc9149dc19a8d0,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",127b5904-4c51-4b12-a36e-d183912f0df6,Pending_Approval,"Jan 3, 2026, 02:13 PM",01:42:18 PM,01:47:43 PM,324,27,"25.7851, 87.9348",No,c7ed2846-6d70-4b68-8447-e764a1595bda,Rejected → abandoned,"Jan 4, 2026, 04:32 AM",01:42:18 PM,01:47:43 PM,324,27,"25.7851, 87.9348",Yes,858,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
844,a50e977b958a55c0,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",341f5cdf-433e-4d6a-a8ea-9534cc648caa,Pending_Approval,"Jan 2, 2026, 11:27 AM",03:52:02 AM,03:59:12 AM,430,27,"26.5464, 88.7140",Yes,e2297da6-f1b8-4fe6-9a20-81ef94fc51f2,Rejected → abandoned,"Jan 3, 2026, 03:56 AM",03:52:02 AM,03:59:12 AM,430,27,"26.5464, 88.7140",Yes,989,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
845,a540b0edb6fd61f0,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",e0d25ed4-953b-41e1-9637-3bcd5907a098,Pending_Approval,"Dec 28, 2025, 06:02 AM",09:31:38 AM,09:37:26 AM,347,25,"22.7744, 88.3966",Yes,678b3731-edc6-47e5-bc47-e28ce3f07d70,Rejected → abandoned,"Dec 31, 2025, 08:52 AM",09:31:38 AM,09:37:26 AM,347,25,"22.7744, 88.3966",Yes,4490,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
846,a5c5a24f9385aaf5,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same digital fingerprint (content hash)",c240be92-ce80-4d9b-8bc5-a97ff788c01f,Pending_Approval,"Jan 1, 2026, 12:30 PM",09:57:16 AM,10:03:45 AM,388,27,N/A,Yes,2f818e8c-cfec-473f-897b-63081fcec8b4,Rejected → abandoned,"Jan 1, 2026, 01:11 PM",09:57:16 AM,10:03:45 AM,388,27,N/A,Yes,42,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same Audio Status; Same Content Hash (Digital Fingerprint)
847,a601aac3474e35f0,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",2e7af948-7364-471d-ae52-036a5f723b89,Pending_Approval,"Jan 2, 2026, 09:44 AM",08:54:22 AM,08:59:45 AM,322,27,"23.5693, 87.2770",Yes,7e2e10a0-79ae-4f51-827a-3e2686ef2c04,Rejected → abandoned,"Jan 3, 2026, 05:06 AM",08:54:22 AM,08:59:45 AM,322,27,"23.5693, 87.2770",Yes,1162,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
848,a609dacabd801b05,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",47d508ab-8ca4-4ed7-8e8b-a7adcbc3c98c,Pending_Approval,"Dec 30, 2025, 07:57 AM",07:36:56 AM,07:43:45 AM,408,27,"23.0115, 88.4117",Yes,3cf65658-3148-4243-9199-f79fe9b18d3a,Rejected → abandoned,"Dec 30, 2025, 08:01 AM",07:36:56 AM,07:43:45 AM,408,27,"23.0115, 88.4117",Yes,4,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
849,a60ebbe15b7de1a3,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",679af133-2bf7-4623-a796-989a23b47fc7,Pending_Approval,"Jan 4, 2026, 02:30 AM",08:14:57 AM,08:19:29 AM,272,27,"22.1210, 87.2326",Yes,4357ce12-4916-4586-aec4-778c926ab09a,Rejected → abandoned,"Jan 4, 2026, 04:22 AM",08:14:57 AM,08:19:29 AM,272,27,"22.1210, 87.2326",Yes,113,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
850,a61997997105006e,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",3fccc595-c03f-4cf5-bad7-c88bc1710bd7,Pending_Approval,"Dec 31, 2025, 01:32 PM",01:23:34 PM,01:28:02 PM,268,27,"25.9658, 88.0169",Yes,8d434412-c1ec-472d-877a-77dcd62dbb7d,Rejected → abandoned,"Dec 31, 2025, 01:44 PM",01:23:34 PM,01:28:02 PM,268,27,"25.9658, 88.0169",Yes,12,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
851,a639ec380c3a0fd7,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",eb98f438-5cc6-4f6f-a56d-745822281624,Pending_Approval,"Dec 29, 2025, 07:29 AM",06:36:49 AM,06:42:16 AM,327,27,"21.8537, 87.5485",Yes,dd540492-a2c9-467b-81bd-bcb3b518db31,Rejected → abandoned,"Dec 29, 2025, 06:59 AM",06:36:49 AM,06:42:16 AM,327,27,"21.8537, 87.5485",No,-29,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
852,a65ab0b0837a2c54,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",354cbd2e-955d-4947-856e-7ed827f5414f,Pending_Approval,"Jan 3, 2026, 05:39 PM",09:06:17 AM,09:11:19 AM,302,26,"23.2179, 87.9324",Yes,9e3fafdc-0ec9-4524-a98a-bdf3d93a1cc7,Rejected → abandoned,"Jan 3, 2026, 05:39 PM",09:06:17 AM,09:11:19 AM,302,26,"23.2179, 87.9324",Yes,0,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
853,a69909de19b89ee3,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",26ff7779-f8a4-4ac1-9852-08caa563126b,Rejected,"Dec 31, 2025, 01:21 PM",08:44:26 AM,08:49:26 AM,300,27,"25.1861, 87.9855",Yes,f96fb6ca-2678-4461-a51c-003c77b59d72,Rejected → abandoned,"Jan 2, 2026, 04:50 AM",08:44:26 AM,08:49:26 AM,300,27,"25.1861, 87.9855",No,2369,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
854,a70e527e3e4cf7e1,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",20048d8d-6c1c-44b6-a100-b1d9ae9ea00c,Rejected,"Jan 3, 2026, 07:18 AM",06:17:36 AM,06:22:56 AM,319,27,"24.4525, 88.1294",Yes,5d5f6ab1-ec3a-4e21-8d69-2d027af9ab25,Rejected → abandoned,"Jan 3, 2026, 11:32 AM",06:17:36 AM,06:22:56 AM,319,27,"24.4525, 88.1294",Yes,254,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
855,a716b6db6fd472c9,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",3a3df278-fc57-4cc4-bd10-c7e9ca4b8e16,Pending_Approval,"Dec 29, 2025, 06:21 AM",06:59:05 AM,07:04:53 AM,348,27,"26.7275, 88.4513",Yes,12330302-f01d-49f8-8432-0e87ec7b7008,Rejected → abandoned,"Dec 28, 2025, 10:03 AM",06:59:05 AM,07:04:53 AM,348,27,"26.7275, 88.4513",No,-1219,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
856,a762e5f074bf87b4,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same digital fingerprint (content hash)",5e2d4b27-d88a-426c-9dd9-df93d61bfa58,Pending_Approval,"Dec 30, 2025, 04:02 AM",10:02:32 AM,10:08:22 AM,350,27,N/A,Yes,42dae46a-3e36-4ccc-b069-933b4b4703d3,Rejected → abandoned,"Dec 30, 2025, 04:06 AM",10:02:32 AM,10:08:22 AM,350,27,N/A,Yes,4,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same Audio Status; Same Content Hash (Digital Fingerprint)
857,a7865758ffbe7779,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",066a239c-551b-4128-af5a-3d5cc530877a,Pending_Approval,"Jan 3, 2026, 05:20 PM",12:04:06 PM,12:07:51 PM,224,27,"22.8821, 88.0208",Yes,861a9643-d02a-4c41-8f67-ee948215565c,Rejected → abandoned,"Jan 3, 2026, 05:26 PM",12:04:06 PM,12:07:51 PM,224,27,"22.8821, 88.0208",Yes,5,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
858,a78705d43d3a885f,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",54671307-1894-4f92-9665-eb78894fd05f,Pending_Approval,"Dec 31, 2025, 10:43 AM",10:36:02 AM,10:42:22 AM,379,28,"26.3620, 88.7994",Yes,2524ab41-9277-43a5-b66c-dc683b439ad3,Rejected → abandoned,"Dec 31, 2025, 10:45 AM",10:36:02 AM,10:42:22 AM,379,28,"26.3620, 88.7994",Yes,2,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
859,a78b45181d2714dd,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",301cca11-9b96-48f5-a0c3-e342ffee20aa,Rejected,"Dec 25, 2025, 07:20 AM",06:05:07 AM,06:09:41 AM,274,27,"23.2584, 87.4680",No,46f5113c-4e9a-419c-a2cb-bd9518f5daf6,Rejected → abandoned,"Dec 25, 2025, 08:45 AM",06:05:07 AM,06:09:41 AM,274,27,"23.2584, 87.4680",Yes,85,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
860,a80281be32012cce,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",ab1bd9e1-a45b-4288-a315-778f793dae2c,Pending_Approval,"Dec 31, 2025, 07:44 AM",05:18:46 AM,05:22:52 AM,246,27,"23.6726, 86.9699",Yes,7ff387c0-924c-444d-98f8-711406a8a719,Rejected → abandoned,"Dec 31, 2025, 07:46 AM",05:18:46 AM,05:22:52 AM,246,27,"23.6726, 86.9699",Yes,2,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
861,a8792cbd6e7bd712,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",a27a5d0b-7a29-4af6-9576-4b781dafd867,Pending_Approval,"Dec 28, 2025, 10:41 AM",06:01:23 AM,06:06:53 AM,330,27,"23.1900, 88.5982",Yes,dc2ff186-d87a-45dd-b30f-6c95bc324c63,Rejected → abandoned,"Dec 28, 2025, 02:29 PM",06:01:23 AM,06:06:53 AM,330,27,"23.1900, 88.5982",Yes,228,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
862,a87ebba12a8415e8,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",1caf7a8d-9afe-4e76-8580-1e6c1acc3f57,Pending_Approval,"Dec 26, 2025, 03:47 PM",12:26:07 PM,12:35:38 PM,570,27,"26.4951, 88.6475",Yes,2f366606-df98-458b-9501-d02f6c17d037,Rejected → abandoned,"Dec 26, 2025, 12:37 PM",12:26:07 PM,12:35:38 PM,570,27,"26.4951, 88.6475",No,-190,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
863,a88fac4525c2dee4,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",03a86f81-da67-4070-844f-bfdc2a4751ca,Pending_Approval,"Jan 3, 2026, 07:00 AM",02:01:22 PM,02:06:34 PM,311,27,"22.5980, 88.3621",Yes,019aaf9f-4c18-4169-a15f-57640308e486,Rejected → abandoned,"Jan 3, 2026, 09:41 AM",02:01:22 PM,02:06:34 PM,311,27,"22.5980, 88.3621",Yes,160,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
864,a899971f06c93a29,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",8eb0b980-226c-483a-8837-0632c56c163a,Pending_Approval,"Jan 3, 2026, 01:07 PM",12:01:06 PM,12:05:38 PM,271,27,"24.7483, 87.9149",Yes,24844531-4891-480f-9ad5-ef10de2d091d,Rejected → abandoned,"Jan 3, 2026, 01:12 PM",12:01:06 PM,12:05:38 PM,271,27,"24.7483, 87.9149",Yes,5,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
865,a9240b2c38c1beeb,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",76a9f2a9-6027-4ba6-ae4a-b23d014a8825,Pending_Approval,"Jan 2, 2026, 05:24 PM",01:33:10 PM,01:39:49 PM,398,27,"22.7622, 88.6599",No,cc59f68e-3ca7-48f9-9d53-fff6a5068330,Rejected → abandoned,"Jan 3, 2026, 07:31 AM",01:33:10 PM,01:39:49 PM,398,27,"22.7622, 88.6599",No,848,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
866,a96242b18a3d18aa,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",2f6fbef6-6f2f-4339-8064-25b37e721ce2,Pending_Approval,"Jan 3, 2026, 09:30 AM",06:05:54 AM,06:11:52 AM,358,27,"23.4396, 86.6861",Yes,93dd66df-a2c0-4ea4-be00-6707876f155c,Rejected → abandoned,"Jan 3, 2026, 10:12 AM",06:05:54 AM,06:11:52 AM,358,27,"23.4396, 86.6861",Yes,42,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
867,a9820c2570cea4c2,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",45608a6b-f6a4-418e-a8f4-0d3388a554b0,Pending_Approval,"Jan 3, 2026, 04:40 AM",02:08:40 AM,02:14:06 AM,326,27,"22.6968, 88.3913",Yes,3338adbb-bea9-4d93-a5ad-52765eae40e6,Rejected → abandoned,"Jan 3, 2026, 04:49 AM",02:08:40 AM,02:14:06 AM,326,27,"22.6968, 88.3913",Yes,9,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
868,a9ff51f51115d135,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",be38b54e-f52b-4606-b786-32985ec5a939,Pending_Approval,"Jan 1, 2026, 09:23 AM",09:09:35 AM,09:13:56 AM,260,27,"22.1218, 87.2349",Yes,c5bf82c2-bda5-4564-8760-bf1dc312d8d1,Rejected → abandoned,"Jan 2, 2026, 06:58 AM",09:09:35 AM,09:13:56 AM,260,27,"22.1218, 87.2349",Yes,1295,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
869,aab5ddef60c2a865,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",8960d07e-612b-4b27-a5ea-ecd3c28eda3b,Rejected,"Jan 3, 2026, 08:40 AM",10:40:52 AM,10:46:49 AM,356,27,"24.9347, 88.0581",Yes,fb893ef2-8ca6-4512-a149-4b07f1b2350e,Rejected → abandoned,"Jan 3, 2026, 11:52 AM",10:40:52 AM,10:46:49 AM,356,27,"24.9347, 88.0581",Yes,192,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
